snapped_at,price,market_cap,total_volume
2020-03-16 00:00:00 UTC,0.14445791181586878,27148455.7417252,1841214.3027764945
2020-03-17 00:00:00 UTC,0.13805193398277915,25817699.05027007,2311892.2497159545
2020-03-18 00:00:00 UTC,0.1361041668717147,25832224.781844694,1889420.4763209599
2020-03-19 00:00:00 UTC,0.12623645846296913,23631747.74087905,2818540.600545713
2020-03-20 00:00:00 UTC,0.14965201436786577,28181264.205532283,6034209.358177026
2020-03-21 00:00:00 UTC,0.14110247029437126,26426140.220735613,4049640.8466397556
2020-03-22 00:00:00 UTC,0.1389691451961652,26097448.58725754,2657821.1358255493
2020-03-23 00:00:00 UTC,0.13143781656875053,24675530.496740714,2734668.92298742
2020-03-24 00:00:00 UTC,0.14279732455466745,26711464.526027627,5652378.473122461
2020-03-25 00:00:00 UTC,0.15257739350110716,28619670.77700124,5071050.540594084
2020-03-26 00:00:00 UTC,0.14687292644932665,27627712.91796177,3286710.1146905725
2020-03-27 00:00:00 UTC,0.14933310282232107,28060838.952099185,3823800.398958032
2020-03-28 00:00:00 UTC,0.1430991814686135,26539074.508960243,3367811.952709653
2020-03-29 00:00:00 UTC,0.13743552957337465,25809025.622089684,3216019.952521305
2020-03-30 00:00:00 UTC,0.13580513251641432,25607655.737107184,3010597.3097270033
2020-03-31 00:00:00 UTC,0.1390272395344593,26154079.78029203,8027893.702040946
2020-04-01 00:00:00 UTC,0.14060798994368276,26436791.554905225,8301665.924404791
2020-04-02 00:00:00 UTC,0.14320995850439408,26804637.346137162,1952256.1667723465
2020-04-03 00:00:00 UTC,0.1471022211774516,27530067.567202784,3081448.173117989
2020-04-04 00:00:00 UTC,0.1466326200570668,27368928.732159395,2087830.5417870188
2020-04-05 00:00:00 UTC,0.16188489249029997,30426301.297568493,2650404.79364336
2020-04-06 00:00:00 UTC,0.16258303447751107,30600037.35898491,3253303.802766433
2020-04-07 00:00:00 UTC,0.1763834640587225,33130516.366606396,3062747.9037496336
